 inst#     actual  predicted error distribution (ID)
  1439        2:1        2:1       0,*0.9,0.1 (12802)
  1440        2:1        2:1       0,*1,0 (14880)
  1441        2:1        2:1       0,*0.8,0.2 (3595)
  1442        2:1        2:1       0,*1,0 (15838)
  1443        2:1        2:1       0,*1,0 (5204)
  1444        2:1        2:1       0,*1,0 (13078)
  1445        2:1        2:1       0,*1,0 (1281)
  1446        2:1        2:1       0,*1,0 (215)
  1447        2:1        2:1       0,*0.9,0.1 (8824)
  1448        2:1        2:1       0.1,*0.8,0.1 (14327)
  1449        2:1        2:1       0.1,*0.8,0.1 (7730)
  1450        2:1        2:1       0,*1,0 (10138)
  1451        2:1        2:1       0.1,*0.8,0.1 (5591)
  1452        2:1        2:1       0.1,*0.7,0.2 (7939)
  1453        2:1        2:1       0,*1,0 (3750)
  1454        2:1        2:1       0,*1,0 (17558)
  1455        2:1        2:1       0.1,*0.9,0 (14033)
  1456        2:1        2:1       0.1,*0.8,0.1 (7436)
  1457        2:1        2:1       0,*0.9,0.1 (13061)
  1458        2:1        2:1       0,*1,0 (11606)
  1459        2:1        2:1       0,*0.9,0.1 (11083)
  1460        2:1        2:1       0.3,*0.6,0.1 (11536)
  1461        2:1        2:1       0,*1,0 (12682)
  1462        2:1        2:1       0.1,*0.8,0.1 (7518)
  1463        2:1        2:1       0.1,*0.7,0.2 (10819)
  1464        2:1        2:1       0.1,*0.8,0.1 (16950)
  1465        2:1        2:1       0.1,*0.8,0.1 (7109)
  1466        2:1        2:1       0,*1,0 (4220)
  1467        2:1        2:1       0,*1,0 (8099)
  1468        2:1        2:1       0.2,*0.6,0.2 (5091)
  1469        2:1        2:1       0,*1,0 (9194)
  1470        2:1        2:1       0,*1,0 (8103)
  1471        1:2        1:2       *0.9,0.1,0 (17215)
  1472        1:2        1:2       *0.9,0.1,0 (4062)
  1473        1:2        2:1   +   0,*0.9,0.1 (14069)
  1474        1:2        1:2       *0.7,0.3,0 (8896)
  1475        1:2        1:2       *0.9,0,0.1 (17557)
  1476        1:2        1:2       *0.6,0.4,0 (757)
  1477        1:2        2:1   +   0,*0.7,0.3 (953)
  1478        1:2        2:1   +   0.1,*0.6,0.3 (14470)
  1479        1:2        1:2       *0.8,0.2,0 (9217)
  1480        1:2        1:2       *0.8,0.1,0.1 (15887)
  1481        1:2        1:2       *0.5,0.5,0 (10357)
  1482        1:2        2:1   +   0.3,*0.7,0 (18283)
  1483        1:2        2:1   +   0.2,*0.7,0.1 (11668)
  1484        1:2        3:0   +   0.2,0.3,*0.5 (4495)
  1485        1:2        3:0   +   0,0.4,*0.6 (6105)
  1486        1:2        1:2       *0.8,0.1,0.1 (8261)
  1487        1:2        1:2       *0.4,0.4,0.2 (3949)
  1488        1:2        2:1   +   0.1,*0.8,0.1 (16638)
  1489        1:2        2:1   +   0.1,*0.9,0 (10407)
  1490        1:2        2:1   +   0.2,*0.7,0.1 (12622)
  1491        1:2        1:2       *0.9,0.1,0 (5637)
  1492        1:2        3:0   +   0,0.4,*0.6 (11530)
  1493        1:2        2:1   +   0.1,*0.6,0.3 (4446)
  1494        1:2        2:1   +   0.2,*0.8,0 (7361)
  1495        1:2        2:1   +   0.1,*0.5,0.4 (5666)
  1496        1:2        1:2       *0.5,0.5,0 (4262)
  1497        1:2        1:2       *0.6,0.4,0 (17002)
  1498        1:2        1:2       *1,0,0 (12275)
  1499        1:2        2:1   +   0,*0.9,0.1 (14094)
  1500        1:2        1:2       *0.6,0.3,0.1 (4699)
  1501        1:2        1:2       *1,0,0 (2462)
  1502        1:2        1:2       *0.6,0.4,0 (1825)
  1503        1:2        1:2       *0.7,0.2,0.1 (17672)
  1504        1:2        2:1   +   0,*1,0 (3751)
  1505        1:2        1:2       *1,0,0 (2941)
  1506        1:2        1:2       *0.8,0.2,0 (17684)
  1507        1:2        2:1   +   0.2,*0.7,0.1 (3177)
  1508        1:2        2:1   +   0.1,*0.9,0 (19926)
  1509        1:2        1:2       *0.8,0.2,0 (15497)
  1510        1:2        1:2       *0.8,0.2,0 (15850)
  1511        1:2        1:2       *0.5,0.3,0.2 (18747)
  1512        1:2        2:1   +   0,*0.9,0.1 (10677)
  1513        1:2        1:2       *0.6,0.4,0 (3652)
  1514        1:2        2:1   +   0.1,*0.8,0.1 (18671)
  1515        1:2        1:2       *0.7,0.1,0.2 (14785)
  1516        1:2        2:1   +   0.3,*0.5,0.2 (2491)
  1517        1:2        1:2       *1,0,0 (464)
  1518        1:2        2:1   +   0.3,*0.6,0.1 (8142)
  1519        1:2        1:2       *0.4,0.3,0.3 (3998)
  1520        1:2        1:2       *0.7,0.3,0 (18111)
  1521        1:2        2:1   +   0.1,*0.9,0 (16941)
  1522        1:2        2:1   +   0.2,*0.8,0 (11282)
  1523        1:2        2:1   +   0.1,*0.7,0.2 (1745)
  1524        1:2        1:2       *0.8,0.2,0 (2848)
  1525        1:2        2:1   +   0.3,*0.7,0 (17877)
  1526        1:2        1:2       *0.9,0.1,0 (16135)
  1527        1:2        1:2       *0.4,0.4,0.2 (3949)
  1528        1:2        1:2       *0.9,0,0.1 (13259)
  1529        1:2        1:2       *0.6,0.4,0 (8186)
  1530        1:2        2:1   +   0.1,*0.7,0.2 (9759)
  1531        1:2        1:2       *0.5,0.5,0 (13530)
  1532        1:2        1:2       *0.6,0.3,0.1 (11316)
  1533        1:2        1:2       *0.4,0.3,0.3 (5804)
  1534        1:2        1:2       *0.9,0.1,0 (9364)
  1535        1:2        1:2       *0.5,0.3,0.2 (10137)
  1536        1:2        2:1   +   0,*1,0 (8503)
  1537        1:2        1:2       *0.9,0,0.1 (8359)
  1538        1:2        1:2       *0.8,0.2,0 (1809)
  1539        1:2        1:2       *0.7,0.3,0 (4881)
  1540        1:2        2:1   +   0,*1,0 (12844)
  1541        1:2        1:2       *0.5,0.4,0.1 (7568)
  1542        1:2        2:1   +   0.2,*0.8,0 (14569)
  1543        1:2        1:2       *1,0,0 (14970)
  1544        1:2        2:1   +   0,*0.7,0.3 (6219)
  1545        1:2        2:1   +   0.1,*0.9,0 (15763)
  1546        1:2        2:1   +   0.1,*0.9,0 (6159)
  1547        1:2        2:1   +   0.3,*0.5,0.2 (8973)
  1548        1:2        2:1   +   0.1,*0.7,0.2 (19305)
  1549        1:2        1:2       *0.9,0.1,0 (12571)
  1550        1:2        2:1   +   0.1,*0.7,0.2 (11245)
  1551        1:2        1:2       *1,0,0 (12151)
  1552        1:2        1:2       *0.9,0.1,0 (13127)
  1553        1:2        2:1   +   0.1,*0.8,0.1 (8585)
  1554        1:2        2:1   +   0.2,*0.7,0.1 (15266)
  1555        1:2        1:2       *1,0,0 (15410)
  1556        1:2        2:1   +   0.3,*0.5,0.2 (2666)
  1557        1:2        1:2       *0.8,0.2,0 (9052)
  1558        1:2        3:0   +   0.1,0.4,*0.5 (512)
  1559        1:2        1:2       *0.5,0.5,0 (10357)
  1560        1:2        1:2       *0.8,0.2,0 (16547)
  1561        1:2        2:1   +   0.3,*0.6,0.1 (8142)
  1562        1:2        1:2       *0.8,0.2,0 (4245)
  1563        1:2        1:2       *1,0,0 (8353)
  1564        1:2        1:2       *0.7,0.1,0.2 (15639)
  1565        1:2        1:2       *0.6,0.4,0 (11773)
  1566        1:2        3:0   +   0.2,0,*0.8 (15508)
  1567        1:2        2:1   +   0.1,*0.9,0 (67)
  1568        1:2        1:2       *0.8,0.2,0 (2659)
  1569        1:2        1:2       *0.7,0.3,0 (11388)
  1570        1:2        2:1   +   0.3,*0.7,0 (6068)
  1571        1:2        2:1   +   0.1,*0.6,0.3 (19805)
  1572        1:2        1:2       *0.5,0.4,0.1 (17786)
  1573        1:2        1:2       *0.8,0.2,0 (19685)
  1574        1:2        1:2       *1,0,0 (6103)
  1575        1:2        1:2       *0.5,0.4,0.1 (2839)
  1576        1:2        2:1   +   0.1,*0.9,0 (3560)
  1577        1:2        2:1   +   0.2,*0.7,0.1 (17138)
  1578        1:2        1:2       *0.9,0.1,0 (9603)
  1579        1:2        1:2       *0.8,0.1,0.1 (5754)
  1580        1:2        1:2       *0.8,0.2,0 (8823)
  1581        1:2        1:2       *0.8,0,0.2 (7006)
  1582        1:2        2:1   +   0.1,*0.8,0.1 (1756)
  1583        1:2        1:2       *0.7,0.2,0.1 (16577)
  1584        1:2        1:2       *0.8,0.1,0.1 (13462)
  1585        1:2        1:2       *0.8,0.2,0 (16471)
  1586        1:2        2:1   +   0.4,*0.5,0.1 (18405)
  1587        1:2        1:2       *0.8,0.2,0 (2966)
  1588        1:2        1:2       *1,0,0 (12219)
  1589        1:2        2:1   +   0,*1,0 (11101)
  1590        1:2        1:2       *0.5,0.5,0 (17051)
  1591        1:2        1:2       *0.9,0.1,0 (12030)
  1592        1:2        2:1   +   0,*1,0 (17821)
  1593        1:2        1:2       *0.6,0.4,0 (15956)
  1594        1:2        2:1   +   0.3,*0.6,0.1 (5565)
  1595        1:2        2:1   +   0.1,*0.9,0 (18203)
  1596        1:2        1:2       *0.8,0.2,0 (9080)
  1597        1:2        1:2       *0.5,0.4,0.1 (17786)
  1598        1:2        2:1   +   0,*0.9,0.1 (6922)
  1599        1:2        2:1   +   0.4,*0.6,0 (2806)
  1600        1:2        1:2       *0.6,0.2,0.2 (7622)
  1601        1:2        1:2       *0.6,0.4,0 (10837)
  1602        1:2        1:2       *0.5,0.3,0.2 (15416)
  1603        1:2        2:1   +   0.1,*0.9,0 (6823)
  1604        1:2        1:2       *0.8,0.2,0 (9539)
  1605        1:2        2:1   +   0.1,*0.9,0 (20012)
  1606        1:2        1:2       *0.8,0.2,0 (20123)
  1607        1:2        1:2       *0.5,0.5,0 (19165)
  1608        1:2        1:2       *0.9,0.1,0 (17590)
  1609        1:2        2:1   +   0.3,*0.7,0 (18395)
  1610        1:2        1:2       *0.8,0.2,0 (4300)
  1611        1:2        1:2       *0.5,0.4,0.1 (13581)
  1612        1:2        1:2       *0.6,0.1,0.3 (1121)
  1613        1:2        1:2       *0.7,0.3,0 (6806)
  1614        1:2        1:2       *0.9,0.1,0 (12030)
  1615        1:2        1:2       *0.9,0.1,0 (2470)
  1616        1:2        2:1   +   0.2,*0.8,0 (16971)
  1617        1:2        1:2       *0.9,0.1,0 (769)
  1618        1:2        1:2       *1,0,0 (11832)
  1619        1:2        1:2       *0.7,0.2,0.1 (12846)
  1620        1:2        2:1   +   0.1,*0.5,0.4 (8963)
  1621        1:2        1:2       *0.6,0.3,0.1 (19696)
  1622        1:2        1:2       *0.8,0.2,0 (3521)
  1623        1:2        1:2       *1,0,0 (2449)
  1624        1:2        1:2       *0.6,0.3,0.1 (6763)
  1625        1:2        1:2       *0.6,0.4,0 (9932)
  1626        1:2        1:2       *0.7,0.2,0.1 (12647)
  1627        1:2        2:1   +   0.1,*0.9,0 (12918)
  1628        1:2        1:2       *0.9,0.1,0 (2501)
  1629        1:2        2:1   +   0.1,*0.8,0.1 (15070)
  1630        1:2        1:2       *0.9,0.1,0 (12823)
  1631        1:2        3:0   +   0.1,0.4,*0.5 (11061)
  1632        1:2        1:2       *0.9,0.1,0 (12875)
  1633        1:2        1:2       *0.8,0.2,0 (2966)
  1634        1:2        1:2       *0.7,0.3,0 (544)
  1635        1:2        2:1   +   0.2,*0.8,0 (19669)
  1636        1:2        1:2       *0.6,0.3,0.1 (8394)
  1637        1:2        1:2       *0.5,0.5,0 (10106)
  1638        1:2        3:0   +   0.1,0.1,*0.8 (330)
  1639        1:2        1:2       *0.9,0.1,0 (9514)
  1640        1:2        2:1   +   0.1,*0.8,0.1 (18671)
  1641        1:2        1:2       *0.6,0.4,0 (2720)
  1642        1:2        2:1   +   0,*1,0 (14113)
  1643        1:2        2:1   +   0.4,*0.5,0.1 (5854)
  1644        1:2        1:2       *0.5,0.1,0.4 (1238)
  1645        1:2        2:1   +   0,*0.8,0.2 (8226)
  1646        1:2        1:2       *1,0,0 (4493)
  1647        1:2        2:1   +   0.1,*0.9,0 (3128)
  1648        1:2        1:2       *0.8,0.2,0 (3960)
  1649        1:2        2:1   +   0.1,*0.7,0.2 (7811)
  1650        1:2        1:2       *0.6,0.3,0.1 (20061)
  1651        1:2        1:2       *0.8,0.2,0 (2240)
  1652        1:2        1:2       *0.8,0.1,0.1 (9900)
  1653        1:2        1:2       *0.9,0.1,0 (9533)
  1654        1:2        1:2       *0.9,0.1,0 (7306)
  1655        1:2        2:1   +   0.1,*0.7,0.2 (6196)
  1656        1:2        1:2       *0.7,0.3,0 (10562)
  1657        1:2        1:2       *0.6,0.4,0 (10845)
  1658        1:2        1:2       *0.7,0.3,0 (1670)
  1659        1:2        1:2       *0.8,0.2,0 (14218)
  1660        1:2        2:1   +   0.3,*0.5,0.2 (15328)
  1661        1:2        1:2       *0.7,0.3,0 (16792)
  1662        1:2        1:2       *0.9,0.1,0 (14596)
  1663        1:2        2:1   +   0.2,*0.7,0.1 (8765)
  1664        1:2        2:1   +   0.2,*0.6,0.2 (8018)
  1665        1:2        1:2       *1,0,0 (11261)
  1666        1:2        1:2       *0.6,0.3,0.1 (8182)
  1667        1:2        1:2       *0.9,0.1,0 (15576)
  1668        1:2        1:2       *0.7,0.1,0.2 (3408)
  1669        1:2        1:2       *1,0,0 (19958)
  1670        1:2        1:2       *0.5,0.3,0.2 (5468)
  1671        1:2        1:2       *0.9,0.1,0 (1947)
  1672        1:2        2:1   +   0.1,*0.7,0.2 (10644)
  1673        1:2        1:2       *0.9,0.1,0 (10909)
  1674        1:2        1:2       *0.9,0.1,0 (17590)
  1675        1:2        1:2       *0.7,0.1,0.2 (15926)
  1676        1:2        1:2       *0.7,0.3,0 (5993)
  1677        1:2        2:1   +   0.1,*0.6,0.3 (8093)
  1678        1:2        2:1   +   0.1,*0.9,0 (67)
  1679        1:2        2:1   +   0.2,*0.7,0.1 (6297)
  1680        1:2        2:1   +   0,*0.9,0.1 (8830)
  1681        1:2        1:2       *0.7,0.3,0 (9160)
  1682        1:2        3:0   +   0.1,0.3,*0.6 (12573)
  1683        1:2        3:0   +   0.1,0.2,*0.7 (8688)
  1684        1:2        1:2       *0.8,0.2,0 (2966)
  1685        1:2        2:1   +   0.4,*0.5,0.1 (10254)
  1686        1:2        1:2       *0.7,0.2,0.1 (13737)
  1687        1:2        1:2       *0.7,0.3,0 (4881)
  1688        1:2        1:2       *0.5,0.3,0.2 (10137)
  1689        1:2        2:1   +   0.3,*0.6,0.1 (14499)
  1690        1:2        2:1   +   0.1,*0.9,0 (17211)
  1691        1:2        1:2       *0.7,0.2,0.1 (13737)
  1692        1:2        1:2       *0.5,0.5,0 (3114)
  1693        1:2        2:1   +   0.4,*0.6,0 (6839)
  1694        1:2        2:1   +   0.4,*0.6,0 (11631)
  1695        1:2        1:2       *0.8,0.2,0 (13718)
  1696        1:2        2:1   +   0,*1,0 (14559)
  1697        1:2        3:0   +   0.3,0.3,*0.4 (16640)
  1698        1:2        1:2       *0.9,0.1,0 (18826)
  1699        1:2        1:2       *1,0,0 (5095)
  1700        1:2        1:2       *0.6,0.4,0 (201)
  1701        1:2        1:2       *1,0,0 (12428)
  1702        1:2        2:1   +   0.4,*0.5,0.1 (18367)
  1703        1:2        1:2       *0.6,0.4,0 (1825)
  1704        1:2        1:2       *0.8,0.2,0 (15850)
  1705        1:2        2:1   +   0.4,*0.6,0 (4049)
  1706        1:2        2:1   +   0.2,*0.8,0 (1455)
  1707        1:2        1:2       *0.7,0.3,0 (2764)
  1708        1:2        1:2       *0.5,0.2,0.3 (16600)
  1709        1:2        1:2       *0.8,0.2,0 (20014)
  1710        1:2        1:2       *0.8,0.1,0.1 (18616)
  1711        1:2        1:2       *0.9,0.1,0 (12823)
  1712        1:2        2:1   +   0,*0.7,0.3 (18521)
  1713        1:2        1:2       *0.5,0.5,0 (5039)
  1714        1:2        1:2       *1,0,0 (8353)
  1715        1:2        1:2       *0.6,0.4,0 (11926)
  1716        1:2        1:2       *0.7,0.3,0 (7322)
  1717        1:2        1:2       *1,0,0 (445)
  1718        1:2        1:2       *0.6,0.2,0.2 (18983)
  1719        1:2        2:1   +   0.3,*0.5,0.2 (15328)
  1720        1:2        2:1   +   0.1,*0.9,0 (17422)
  1721        1:2        2:1   +   0.3,*0.7,0 (9813)
  1722        1:2        2:1   +   0,*1,0 (16351)
  1723        1:2        1:2       *0.9,0.1,0 (15805)
  1724        1:2        2:1   +   0.1,*0.9,0 (5816)
  1725        1:2        1:2       *0.9,0,0.1 (13889)
  1726        1:2        1:2       *0.8,0.1,0.1 (1532)
  1727        1:2        1:2       *0.8,0.2,0 (13611)
  1728        1:2        2:1   +   0.1,*0.7,0.2 (15366)
  1729        1:2        2:1   +   0.4,*0.6,0 (17767)
  1730        1:2        1:2       *0.9,0,0.1 (7273)
  1731        1:2        2:1   +   0.1,*0.8,0.1 (13700)
  1732        1:2        1:2       *0.7,0.3,0 (9820)
  1733        1:2        2:1   +   0,*1,0 (2675)
  1734        1:2        1:2       *0.9,0.1,0 (7440)
  1735        1:2        1:2       *0.5,0.3,0.2 (13782)
  1736        1:2        1:2       *0.6,0.4,0 (14671)
  1737        1:2        2:1   +   0,*1,0 (3689)
  1738        1:2        2:1   +   0.3,*0.6,0.1 (15294)
  1739        1:2        2:1   +   0,*1,0 (16715)
  1740        1:2        1:2       *0.5,0.5,0 (3114)
  1741        1:2        1:2       *0.7,0.3,0 (7322)
  1742        1:2        2:1   +   0.1,*0.6,0.3 (19291)
  1743        1:2        2:1   +   0.4,*0.5,0.1 (18367)
  1744        1:2        2:1   +   0,*1,0 (3387)
  1745        1:2        1:2       *0.7,0.2,0.1 (5989)
  1746        1:2        2:1   +   0.1,*0.9,0 (14832)
  1747        1:2        2:1   +   0.1,*0.8,0.1 (18346)
  1748        1:2        1:2       *0.7,0.2,0.1 (9288)
  1749        1:2        1:2       *0.6,0.4,0 (10845)
  1750        1:2        2:1   +   0,*1,0 (7115)
  1751        1:2        1:2       *0.9,0.1,0 (8489)
  1752        1:2        1:2       *1,0,0 (14085)
  1753        1:2        1:2       *0.7,0.2,0.1 (10198)
  1754        3:0        2:1   +   0.2,*0.8,0 (9282)
  1755        3:0        3:0       0,0.1,*0.9 (6959)
  1756        3:0        3:0       0,0.3,*0.7 (19729)
  1757        3:0        2:1   +   0.2,*0.8,0 (6096)
  1758        3:0        3:0       0,0.3,*0.7 (14724)
  1759        3:0        3:0       0,0.4,*0.6 (1319)
  1760        3:0        2:1   +   0.1,*0.9,0 (9085)
  1761        3:0        3:0       0.1,0.3,*0.6 (15566)
  1762        3:0        2:1   +   0,*1,0 (10259)
  1763        3:0        2:1   +   0,*0.7,0.3 (1310)
  1764        3:0        3:0       0,0.1,*0.9 (8310)
  1765        3:0        3:0       0,0.1,*0.9 (19825)
  1766        3:0        3:0       0,0.4,*0.6 (11958)
  1767        3:0        3:0       0,0,*1 (19840)
  1768        3:0        2:1   +   0.4,*0.6,0 (2803)
